State,Year,Salary,CPI,Salary Adj,Salary Adj Pct
Alabama,2002,37194,178.1666667,54933.81573,0
Alabama,2003,38246,182.0916667,55269.97705,0.006119388
Alabama,2004,38325,186.1083333,54188.81802,-0.013561732
Alabama,2005,38186,191.7,52417.38968,-0.045808324
Alabama,2006,40347,198.9416667,53367.74233,-0.028508367
Alabama,2007,43389,204.112,55937.67833,0.018274037
Alabama,2008,46604,211.684,57933.33031,0.054602334
Alabama,2009,46879,214.6485833,57470.32418,0.046173899
Alabama,2010,47571,216.7613333,57750.24109,0.051269429
Alabama,2011,47803,221.0613333,56903.07056,0.035847771
Alabama,2012,48003,227.5535,55510.89055,0.010504911
Alabama,2013,47949,231.3886667,54529.4108,-0.007361676
Alabama,2014,48720,234.989,54557.3266,-0.006853504
Alabama,2015,48611,236.6704167,54048.53346,-0.016115434
Alabama,2016,48518,238.2429167,53589.07088,-0.024479364
Alabama,2017,50391,242.6751667,54641.2939,-0.005324987
Alabama,2018,50568,248.1315,53627.45793,-0.023780576
Alabama,2019,52009,253.2578333,54039.20495,-0.016285247
Alabama,2020,54095,257.27275,55329.49048,0.007202754
Alabama,2021,54271,263.1439167,54271,-0.012065714
Alaska,2002,49418,178.1666667,72988.0977,0
Alaska,2003,49685,182.0916667,71800.68006,-0.016268648
Alaska,2004,51736,186.1083333,73151.01602,0.002232122
Alaska,2005,52424,191.7,71961.69373,-0.014062621
Alaska,2006,53553,198.9416667,70835.56907,-0.029491502
Alaska,2007,54658,204.112,70465.82365,-0.034557334
Alaska,2008,56758,211.684,70555.74546,-0.033325327
Alaska,2009,58395,214.6485833,71588.1222,-0.019180874
Alaska,2010,59672,216.7613333,72440.6127,-0.007501018
Alaska,2011,62918,221.0613333,74895.45412,0.026132431
Alaska,2012,62425,227.5535,72188.55785,-0.010954387
Alaska,2013,65468,231.3886667,74452.67819,0.020066018
Alaska,2014,65891,234.989,73785.64875,0.010927138
Alaska,2015,66755,236.6704167,74222.08658,0.016906714
Alaska,2016,67443,238.2429167,74492.1,0.020606131
Alaska,2017,68138,242.6751667,73885.18751,0.012290905
Alaska,2018,69682,248.1315,73897.89044,0.012464947
Alaska,2019,70277,253.2578333,73020.30815,4.41E-04
Alaska,2020,72010,257.27275,73653.32488,0.009114187
Alaska,2021,72861,263.1439167,72861,-0.001741348
Arizona,2002,39973,178.1666667,59038.27005,0
Arizona,2003,40894,182.0916667,59096.6491,9.89E-04
Arizona,2004,41843,186.1083333,59163.01924,0.002113022
Arizona,2005,42905,191.7,58895.09517,-0.00242512
Arizona,2006,44672,198.9416667,59088.50188,8.51E-04
Arizona,2007,45941,204.112,59227.75082,0.003209457
Arizona,2008,45772,211.684,56899.07293,-0.036234075
Arizona,2009,46358,214.6485833,56831.61519,-0.037376686
Arizona,2010,46952,216.7613333,56998.78749,-0.034545094
Arizona,2011,47553,221.0613333,56605.47903,-0.041207017
Arizona,2012,48691,227.5535,56306.49692,-0.046271226
Arizona,2013,49885,231.3886667,56731.10301,-0.039079178
Arizona,2014,45335,234.989,50766.75701,-0.140104258
Arizona,2015,45406,236.6704167,50485.02829,-0.144876226
Arizona,2016,47218,238.2429167,52153.1957,-0.11662053
Arizona,2017,47403,242.6751667,51401.26719,-0.12935682
Arizona,2018,48723,248.1315,51670.83201,-0.124790886
Arizona,2019,50353,253.2578333,52318.56192,-0.11381953
Arizona,2020,50782,257.27275,51940.88521,-0.12021668
Arizona,2021,52157,263.1439167,52157,-0.116556092
Arkansas,2002,36962,178.1666667,54591.16248,0
Arkansas,2003,37753,182.0916667,54557.53395,-6.16E-04
Arkansas,2004,39314,186.1083333,55587.19352,0.01824528
Arkansas,2005,40495,191.7,55586.92178,0.018240302
Arkansas,2006,42768,198.9416667,56570.04496,0.036249136
Arkansas,2007,44245,204.112,57041.24497,0.04488057
Arkansas,2008,45773,211.684,56900.31603,0.042299036
Arkansas,2009,47472,214.6485833,58197.30006,0.066057168
Arkansas,2010,46700,216.7613333,56692.86454,0.038498943
Arkansas,2011,46500,221.0613333,55352.02353,0.01393744
Arkansas,2012,46314,227.5535,53557.72316,-0.018930524
Arkansas,2013,46631,231.3886667,53030.53151,-0.028587612
Arkansas,2014,47319,234.989,52988.46751,-0.02935814
Arkansas,2015,47823,236.6704167,53172.38928,-0.025989064
Arkansas,2016,48218,238.2429167,53257.71507,-0.024426067
Arkansas,2017,48304,242.6751667,52378.2632,-0.040535852
Arkansas,2018,50544,248.1315,53602.00589,-0.018119354
Arkansas,2019,49438,253.2578333,51367.84431,-0.059044688
Arkansas,2020,50456,257.27275,51607.44564,-0.054655675
Arkansas,2021,50992,263.1439167,50992,-0.065929398
California,2002,54348,178.1666667,80269.47942,0
California,2003,56283,182.0916667,81335.56759,0.013281364
California,2004,56444,186.1083333,79807.79241,-0.005751713
California,2005,57876,191.7,79445.5781,-0.010264192
California,2006,59825,198.9416667,79131.66245,-0.014174964
California,2007,63640,204.112,82045.53802,0.022126201
California,2008,64424,211.684,80085.33327,-0.002294099
California,2009,68093,214.6485833,83477.18135,0.039961664
California,2010,68203,216.7613333,82797.07581,0.031488885
California,2011,67871,221.0613333,80791.3374,0.006501325
California,2012,68531,227.5535,79249.5644,-0.012706137
California,2013,69324,231.3886667,78837.86679,-0.017835081
California,2014,71396,234.989,79950.22352,-0.003977301
California,2015,72535,236.6704167,80648.62632,0.004723425
California,2016,77179,238.2429167,85245.7006,0.061993939
California,2017,79128,242.6751667,85802.15324,0.068926245
California,2018,80680,248.1315,85561.28987,0.065925561
California,2019,83059,253.2578333,86301.26179,0.075144157
California,2020,84531,257.27275,86460.06396,0.07712252
California,2021,85892,263.1439167,85892,0.070045559
Colorado,2002,40659,178.1666667,60051.46029,0
Colorado,2003,41274.69994,182.0916667,59646.80537,-0.006738469
Colorado,2004,43319,186.1083333,61249.97802,0.019958178
Colorado,2005,43949,191.7,60328.17941,0.004608033
Colorado,2006,44439,198.9416667,58780.30836,-0.021167711
Colorado,2007,45833,204.112,59088.51578,-0.016035322
Colorado,2008,47248,211.684,58733.88529,-0.021940765
Colorado,2009,48487,214.6485833,59441.61797,-0.010155329
Colorado,2010,49202,216.7613333,59730.24242,-0.005349043
Colorado,2011,49228,221.0613333,58599.34225,-0.024181228
Colorado,2012,49049,227.5535,56720.48977,-0.055468601
Colorado,2013,49844,231.3886667,56684.47626,-0.056068312
Colorado,2014,49615,234.989,55559.55992,-0.074800852
Colorado,2015,49828,236.6704167,55401.66475,-0.077430183
Colorado,2016,46155,238.2429167,50979.09161,-0.151076571
Colorado,2017,51808,242.6751667,56177.8126,-0.06450547
Colorado,2018,52701,248.1315,55889.50839,-0.069306423
Colorado,2019,54935,253.2578333,57079.42326,-0.049491503
Colorado,2020,57706,257.27275,59022.89634,-0.017128042
Colorado,2021,60611,263.1439167,60611,0.00931767
Connecticut,2002,53551,178.1666667,79092.34732,0
Connecticut,2003,54362,182.0916667,78559.49621,-0.006737075
Connecticut,2004,57337,186.1083333,81070.43075,0.025009795
Connecticut,2005,57737,191.7,79254.77473,0.002053643
Connecticut,2006,59304,198.9416667,78442.52587,-0.008215984
Connecticut,2007,60822,204.112,78412.53478,-0.008595175
Connecticut,2008,61976,211.684,77042.22983,-0.025920554
Connecticut,2009,63152,214.6485833,77419.86631,-0.021145927
Connecticut,2010,64350,216.7613333,78119.61099,-0.012298741
Connecticut,2011,69165,221.0613333,82331.67113,0.040956223
Connecticut,2012,69465,227.5535,80329.64631,0.015643726
Connecticut,2013,69397,231.3886667,78920.88514,-0.002167873
Connecticut,2014,70583,234.989,79039.81493,-6.64E-04
Connecticut,2015,71709,236.6704167,79730.23154,0.008065056
Connecticut,2016,72013,238.2429167,79539.75353,0.005656757
Connecticut,2017,73147,242.6751667,79316.67808,0.002836314
Connecticut,2018,74517,248.1315,79025.41692,-8.46E-04
Connecticut,2019,76465,253.2578333,79449.86073,0.004520202
Connecticut,2020,78427,257.27275,80216.76587,0.014216528
Connecticut,2021,79742,263.1439167,79742,0.00821385
Delaware,2002,48363,178.1666667,71429.91155,0
Delaware,2003,50772,182.0916667,73371.52315,0.027182052
Delaware,2004,49366,186.1083333,69800.00496,-0.022818264
Delaware,2005,50595,191.7,69451.05093,-0.027703529
Delaware,2006,54264,198.9416667,71776.02225,0.004845459
Delaware,2007,54680,204.112,70494.18635,-0.013099907
Delaware,2008,55994,211.684,69606.01873,-0.02553402
Delaware,2009,56667,214.6485833,69469.71694,-0.02744221
Delaware,2010,57080,216.7613333,69293.97662,-0.029902528
Delaware,2011,57934,221.0613333,68962.66949,-0.034540741
Delaware,2012,58800,227.5535,67996.59113,-0.048065584
Delaware,2013,59679,231.3886667,67869.20911,-0.049848899
Delaware,2014,59305,234.989,66410.55529,-0.070269669
Delaware,2015,59195,236.6704167,65816.43945,-0.078587135
Delaware,2016,59960,238.2429167,66226.98154,-0.072839654
Delaware,2017,60214,242.6751667,65292.82751,-0.085917565
Delaware,2018,61795,248.1315,65533.71229,-0.082545241
Delaware,2019,63662,253.2578333,66147.08735,-0.073958151
Delaware,2020,64853,257.27275,66332.99651,-0.071355472
Delaware,2021,65798,263.1439167,65798,-0.078845282
District of Columbia,2002,47049,178.1666667,69489.1944,0
District of Columbia,2003,50763,182.0916667,73358.51709,0.055682365
District of Columbia,2004,57009,186.1083333,80606.66213,0.159988439
District of Columbia,2005,58456,191.7,80241.73601,0.154736887
District of Columbia,2006,59000,198.9416667,78040.4193,0.12305834
District of Columbia,2007,59000,204.112,76063.58805,0.094610302
District of Columbia,2008,60628,211.684,75366.53398,0.084579187
District of Columbia,2009,62557,214.6485833,76690.43857,0.103631136
District of Columbia,2010,64548,216.7613333,78359.97902,0.127657036
District of Columbia,2011,66601,221.0613333,79279.57246,0.140890654
District of Columbia,2012,68720,227.5535,79468.12487,0.14360406
District of Columbia,2013,70906,231.3886667,80636.97684,0.16042469
District of Columbia,2014,73162,234.989,81927.81463,0.179000783
District of Columbia,2015,75490,236.6704167,83934.16697,0.207873651
District of Columbia,2016,75810,238.2429167,83733.61358,0.204987542
District of Columbia,2017,75692,242.6751667,82076.33939,0.181138163
District of Columbia,2018,76486,248.1315,81113.54508,0.167282853
District of Columbia,2019,78477,253.2578333,81540.40045,0.173425612
District of Columbia,2020,79350,257.27275,81160.82946,0.167963309
District of Columbia,2021,80659,263.1439167,80659,0.160741619
Florida,2002,39275,178.1666667,58007.35637,0
Florida,2003,39465,182.0916667,57031.5757,-0.016821671
Florida,2004,40604,186.1083333,57411.16156,-0.010277917
Florida,2005,41590,191.7,57090.01301,-0.015814259
Florida,2006,43302,198.9416667,57276.37689,-0.012601496
Florida,2007,45308,204.112,58411.67877,0.006970192
Florida,2008,46930,211.684,58338.58019,0.005710031
Florida,2009,46921,214.6485833,57521.8132,-0.008370372
Florida,2010,46708,216.7613333,56702.57638,-0.022493354
Florida,2011,45732,221.0613333,54437.82237,-0.061535885
Florida,2012,46479,227.5535,53748.52992,-0.07341873
Florida,2013,46598,231.3886667,52993.00266,-0.08644341
Florida,2014,47780,234.989,53504.70166,-0.077622133
Florida,2015,48992,236.6704167,54472.15139,-0.06094408
Florida,2016,49199,238.2429167,54341.24858,-0.063200739
Florida,2017,47267,242.6751667,51253.79609,-0.116425928
Florida,2018,48168,248.1315,51082.25347,-0.119383184
Florida,2019,48314,253.2578333,50199.96824,-0.134593069
Florida,2020,49102,257.27275,50222.54629,-0.134203842
Florida,2021,49583,263.1439167,49583,-0.145229104
Georgia,2002,44073,178.1666667,65093.7802,0
Georgia,2003,45533,182.0916667,65800.55077,0.010857728
Georgia,2004,45988,186.1083333,65023.75376,-0.001075778
Georgia,2005,46526,191.7,63865.59138,-0.01886799
Georgia,2006,48300,198.9416667,63887.32631,-0.018534089
Georgia,2007,49905,204.112,64338.19257,-0.011607678
Georgia,2008,51560,211.684,64094.12305,-0.015357184
Georgia,2009,52879,214.6485833,64825.898,-0.004115327
Georgia,2010,53112,216.7613333,64476.9041,-0.009476729
Georgia,2011,52815,221.0613333,62869.18544,-0.034175228
Georgia,2012,52938,227.5535,61217.7473,-0.059545365
Georgia,2013,52880,231.3886667,60137.12994,-0.076146296
Georgia,2014,52924,234.989,59265.02366,-0.089543986
Georgia,2015,53382,236.6704167,59353.20839,-0.088189252
Georgia,2016,54190,238.2429167,59853.90476,-0.080497329
Georgia,2017,55532,242.6751667,60215.91818,-0.074935916
Georgia,2018,56329,248.1315,59737.00913,-0.082293132
Georgia,2019,57095,253.2578333,59323.74025,-0.088641955
Georgia,2020,60578,257.27275,61960.43764,-0.048135821
Georgia,2021,60553,263.1439167,60553,-0.069757513
Hawaii,2002,42615,178.1666667,62940.38171,0
Hawaii,2003,44464,182.0916667,64255.7198,0.020898159
Hawaii,2004,45479,186.1083333,64304.06405,0.021666255
Hawaii,2005,46149,191.7,63348.08873,0.00647767
Hawaii,2006,49292,198.9416667,65199.46353,0.035892407
Hawaii,2007,51922,204.112,66938.53591,0.063522878
Hawaii,2008,53400,211.684,66381.42302,0.05467144
Hawaii,2009,55733,214.6485833,68324.69928,0.085546313
Hawaii,2010,55063,216.7613333,66845.37902,0.062042797
Hawaii,2011,55063,221.0613333,65545.12843,0.041384349
Hawaii,2012,54070,227.5535,62526.79732,-0.00657105
Hawaii,2013,54300,231.3886667,61752.00748,-0.01888095
Hawaii,2014,56291,234.989,63035.43661,0.001510237
Hawaii,2015,57189,236.6704167,63586.05212,0.010258444
Hawaii,2016,57431,238.2429167,63433.65205,0.007837104
Hawaii,2017,56651,242.6751667,61429.30168,-0.024008117
Hawaii,2018,57866,248.1315,61367.00049,-0.024997961
Hawaii,2019,63201,253.2578333,65668.09191,0.043337999
Hawaii,2020,65409,257.27275,66901.68487,0.062937387
Hawaii,2021,70922,263.1439167,70922,0.126812359
Idaho,2002,39591,178.1666667,58474.07374,0
Idaho,2003,40148,182.0916667,58018.59118,-0.007789479
Idaho,2004,41080,186.1083333,58084.19163,-0.006667606
Idaho,2005,42122,191.7,57820.28199,-0.011180883
Idaho,2006,41150,198.9416667,54429.88567,-0.069162072
Idaho,2007,42798,204.112,55175.75324,-0.056406545
Idaho,2008,44099,211.684,54819.37029,-0.062501263
Idaho,2009,45178,214.6485833,55385.019,-0.052827767
Idaho,2010,46283,216.7613333,56186.63489,-0.039118856
Idaho,2011,47416,221.0613333,56442.39888,-0.034744883
Idaho,2012,48551,227.5535,56144.60027,-0.039837715
Idaho,2013,49734,231.3886667,56559.38011,-0.032744317
Idaho,2014,44465,234.989,49792.51903,-0.148468443
Idaho,2015,45218,236.6704167,50275.99897,-0.140200165
Idaho,2016,46122,238.2429167,50942.64247,-0.128799497
Idaho,2017,47504,242.6751667,51510.78616,-0.119083333
Idaho,2018,49225,248.1315,52203.20394,-0.107241883
Idaho,2019,50757,253.2578333,52738.33233,-0.098090334
Idaho,2020,52875,257.27275,54081.64912,-0.075117472
Idaho,2021,51817,263.1439167,51817,-0.113846587
Illinois,2002,49435,178.1666667,73013.20591,0
Illinois,2003,51289,182.0916667,74118.64908,0.015140318
Illinois,2004,54230,186.1083333,76677.35423,0.050184734
Illinois,2005,55421,191.7,76075.63383,0.04194348
Illinois,2006,58686,198.9416667,77625.08555,0.063165007
Illinois,2007,58246,204.112,75091.52118,0.028464923
Illinois,2008,60474,211.684,75175.09692,0.029609589
Illinois,2009,61344,214.6485833,75203.38673,0.02999705
Illinois,2010,62077,216.7613333,75360.23452,0.032145262
Illinois,2011,64509,221.0613333,76789.32658,0.051718324
Illinois,2012,57636,227.5535,66650.53616,-0.087144095
Illinois,2013,59113,231.3886667,67225.53256,-0.079268857
Illinois,2014,60124,234.989,67327.68277,-0.077869792
Illinois,2015,61083,236.6704167,67915.62751,-0.069817211
Illinois,2016,61342,238.2429167,67753.42731,-0.07203873
Illinois,2017,64933,242.6751667,70409.85765,-0.035655855
Illinois,2018,65721,248.1315,69697.24258,-0.045415939
Illinois,2019,67049,253.2578333,69666.30108,-0.045839719
Illinois,2020,68083,257.27275,69636.70765,-0.046245035
Illinois,2021,69300,263.1439167,69300,-0.050856634
Indiana,2002,44195,178.1666667,65273.96855,0
Indiana,2003,45097,182.0916667,65170.47939,-0.001585458
Indiana,2004,45791,186.1083333,64745.2098,-0.008100607
Indiana,2005,46583,191.7,63943.83448,-0.020377711
Indiana,2006,47255,198.9416667,62505.08499,-0.042419415
Indiana,2007,47831,204.112,61664.36407,-0.055299296
Indiana,2008,48508,211.684,60300.18853,-0.076198523
Indiana,2009,49569,214.6485833,60768.07311,-0.069030512
Indiana,2010,49986,216.7613333,60682.00272,-0.070349114
Indiana,2011,50801,221.0613333,60471.78812,-0.07356961
Indiana,2012,50516,227.5535,58416.93533,-0.105050043
Indiana,2013,50065,231.3886667,56935.80579,-0.127741011
Indiana,2014,50289,234.989,56314.31439,-0.137262286
Indiana,2015,50877,236.6704167,56568.00388,-0.133375752
Indiana,2016,50715,238.2429167,56015.69994,-0.141837073
Indiana,2017,54308,242.6751667,58888.67832,-0.09782292
Indiana,2018,50614,248.1315,53676.24102,-0.177677684
Indiana,2019,51119,253.2578333,53114.46323,-0.186284143
Indiana,2020,51745,257.27275,52925.86163,-0.189173528
Indiana,2021,52194,263.1439167,52194,-0.20038568
Iowa,2002,38230,178.1666667,56463.93976,0
Iowa,2003,38921,182.0916667,56245.43159,-0.003869871
Iowa,2004,39432,186.1083333,55754.0371,-0.012572673
Iowa,2005,39284,191.7,53924.59897,-0.044972788
Iowa,2006,41083,198.9416667,54341.26349,-0.037593485
Iowa,2007,43130,204.112,55603.77208,-0.01523393
Iowa,2008,46664,211.684,58007.91617,0.027344468
Iowa,2009,48638,214.6485833,59626.73324,0.056014396
Iowa,2010,49626,216.7613333,60244.96993,0.066963626
Iowa,2011,49844,221.0613333,59332.60776,0.050805311
Iowa,2012,50240,227.5535,58097.76766,0.028935776
Iowa,2013,50946,231.3886667,57937.71221,0.026101127
Iowa,2014,52032,234.989,58266.14979,0.031917894
Iowa,2015,53408,236.6704167,59382.1167,0.051682135
Iowa,2016,54416,238.2429167,60103.52614,0.064458598
Iowa,2017,55647,242.6751667,60340.618,0.068657594
Iowa,2018,57018,248.1315,60467.69491,0.070908179
Iowa,2019,57489,253.2578333,59733.1203,0.057898555
Iowa,2020,58184,257.27275,59511.80468,0.053978963
Iowa,2021,58911,263.1439167,58911,0.043338461
Kansas,2002,37093,178.1666667,54784.64341,0
Kansas,2003,38123,182.0916667,55092.22755,0.005614423
Kansas,2004,38623,186.1083333,54610.16877,-0.003184736
Kansas,2005,39345,191.7,54008.33282,-0.014170223
Kansas,2006,41467,198.9416667,54849.18758,0.001178143
Kansas,2007,43334,204.112,55866.7716,0.0197524
Kansas,2008,45136,211.684,56108.46272,0.024164058
Kansas,2009,46401,214.6485833,56884.33013,0.038326191
Kansas,2010,46657,216.7613333,56640.6634,0.033878472
Kansas,2011,46598,221.0613333,55468.67941,0.012485908
Kansas,2012,46718,227.5535,54024.91062,-0.013867623
Kansas,2013,47464,231.3886667,53977.85052,-0.014726625
Kansas,2014,48221,234.989,53998.53953,-0.014348982
Kansas,2015,48990,236.6704167,54469.92767,-0.005744598
Kansas,2016,47755,238.2429167,52746.3226,-0.037206061
Kansas,2017,49422,242.6751667,53590.56235,-0.021795908
Kansas,2018,49754,248.1315,52764.20942,-0.036879568
Kansas,2019,51082,253.2578333,53076.01891,-0.031188019
Kansas,2020,51320,257.27275,52491.1628,-0.041863567
Kansas,2021,53932,263.1439167,53932,-0.015563548
Kentucky,2002,37951,178.1666667,56051.86968,0
Kentucky,2003,38981,182.0916667,56332.13866,0.005000172
Kentucky,2004,40240,186.1083333,56896.49151,0.015068575
Kentucky,2005,40522,191.7,55623.9843,-0.00763374
Kentucky,2006,42592,198.9416667,56337.24642,0.005091297
Kentucky,2007,43646,204.112,56269.00617,0.003873849
Kentucky,2008,47207,211.684,58682.91828,0.046939533
Kentucky,2009,47875,214.6485833,58691.34944,0.04708995
Kentucky,2010,49543,216.7613333,60144.20959,0.073009873
Kentucky,2011,48908,221.0613333,58218.4251,0.038652688
Kentucky,2012,49730,227.5535,57508.00131,0.025978288
